sims,steps,population_size,group_size,traversal,max_traversal_steps,probability_survival,agents_Coward,agents_Impostor,agents_Altruist,agents_GreenBeardAltruist,agents_BeardlessGreenBeardAltruist,graph_config_nodes,graph_config_edges,graph_config_k_nearest,graph_config_p_new_edge,graph_config_topology,graph_config_probability_tree,graph_config_probability_predator,graph_config_probability_blank,simulation #,simulation step,Coward population size,Coward lifetime size,Impostor population size,Impostor lifetime size,Altruist population size,Altruist lifetime size,GreenBeardAltruist population size,GreenBeardAltruist lifetime size,BeardlessGreenBeardAltruist population size,BeardlessGreenBeardAltruist lifetime size
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,10,39,1169,0,0,15,1071,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,11,41,1196,0,0,11,1076,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,12,44,1225,0,0,9,1079,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,13,40,1249,0,0,8,1083,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,14,37,1270,0,0,7,1088,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,15,35,1292,0,0,4,1089,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,16,34,1311,0,0,6,1095,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,17,36,1333,0,0,4,1098,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,18,36,1355,0,0,2,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,19,36,1378,0,0,1,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,20,36,1400,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,21,33,1420,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,22,28,1436,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,23,26,1452,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,24,25,1467,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,25,25,1483,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,26,25,1499,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,27,23,1513,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,28,23,1527,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,29,21,1539,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,30,20,1551,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,31,19,1562,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,32,19,1574,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,33,19,1586,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,34,19,1598,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,35,18,1609,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,36,17,1619,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,37,18,1631,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,38,18,1642,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,39,16,1651,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,40,15,1660,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,41,14,1669,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,42,12,1676,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,43,9,1681,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,44,9,1687,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,45,8,1692,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,46,7,1696,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,47,7,1700,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,48,8,1705,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,0,49,8,1710,0,0,0,1099,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,0,541,541,0,0,459,459,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,1,334,736,0,0,311,652,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,2,220,868,0,0,209,781,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,3,152,952,0,0,133,867,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,4,109,1013,0,0,87,925,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,5,79,1057,0,0,63,966,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,6,66,1094,0,0,43,996,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,7,50,1127,0,0,39,1018,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,8,39,1151,0,0,30,1035,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,9,34,1169,0,0,24,1051,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,10,37,1193,0,0,24,1066,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,11,36,1213,0,0,20,1080,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,12,37,1237,0,0,21,1093,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,13,41,1262,0,0,20,1106,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,14,36,1283,0,0,15,1114,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,15,36,1306,0,0,14,1122,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,16,42,1333,0,0,15,1132,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,17,40,1356,0,0,12,1141,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,18,44,1383,0,0,10,1148,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,19,40,1406,0,0,7,1152,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,20,38,1427,0,0,5,1156,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,21,36,1448,0,0,4,1159,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,22,38,1471,0,0,2,1161,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,23,30,1487,0,0,3,1163,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,24,29,1505,0,0,5,1167,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,25,29,1522,0,0,3,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,26,26,1538,0,0,2,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,27,24,1553,0,0,1,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,28,23,1567,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,29,25,1583,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,30,26,1600,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,31,25,1615,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,32,26,1632,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,33,27,1649,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,34,26,1665,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,35,26,1681,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,36,25,1696,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,37,23,1710,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,38,23,1724,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,39,21,1736,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,40,22,1750,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,41,24,1766,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,42,23,1780,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,43,21,1792,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,44,23,1807,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,45,23,1821,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,46,24,1836,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,47,23,1850,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,48,19,1860,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,1,49,17,1870,0,0,0,1169,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,0,522,522,0,0,478,478,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,1,349,730,0,0,304,664,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,2,237,883,0,0,190,768,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,3,160,984,0,0,128,841,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,4,116,1058,0,0,87,890,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,5,82,1111,0,0,59,921,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,6,73,1157,0,0,31,938,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,7,55,1190,0,0,23,951,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,8,48,1216,0,0,19,966,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,9,42,1243,0,0,13,971,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,10,44,1272,0,0,6,972,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,11,43,1299,0,0,5,974,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,12,38,1320,0,0,4,977,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,13,37,1343,0,0,2,977,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,14,40,1368,0,0,0,977,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,15,41,1394,0,0,0,977,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,16,42,1421,0,0,0,977,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,17,36,1442,0,0,0,977,0,0,0,0
100.0,50.0,1000.0,2.0,BFS,50.0,0.5,0.5,0.0,0.5,0.0,0.0,500.0,200.0,2.0,0.1,Barabasi-Albert,0.5,0.5,0.0,2,18,34,1463,0,0,0,977,0,0,0,0
